Month	State	Price
7/1/2022	Colorado	571
8/1/2022	Colorado	570
9/1/2022	Colorado	570
10/1/2022	Colorado	579
11/1/2022	Colorado	579
12/1/2022	Colorado	546
1/1/2023	Colorado	546
2/1/2023	Colorado	546
3/1/2023	Colorado	558
2/1/2012	California	289
3/1/2012	California	308
4/1/2012	California	324
5/1/2012	California	332
6/1/2012	California	344
7/1/2012	California	348
8/1/2012	California	347
9/1/2012	California	351
10/1/2012	California	354
11/1/2012	California	360
12/1/2012	California	363
1/1/2013	California	345
2/1/2013	California	331
3/1/2013	California	365
4/1/2013	California	387
5/1/2013	California	401
6/1/2013	California	410
7/1/2013	California	415
8/1/2013	California	410
9/1/2013	California	408
10/1/2013	California	410
11/1/2013	California	409
12/1/2013	California	408
1/1/2014	California	391
2/1/2014	California	401
3/1/2014	California	420
4/1/2014	California	431
5/1/2014	California	441
6/1/2014	California	446
7/1/2014	California	446
8/1/2014	California	448
9/1/2014	California	437
10/1/2014	California	443
11/1/2014	California	441
12/1/2014	California	430
1/1/2015	California	413
2/1/2015	California	431
3/1/2015	California	455
4/1/2015	California	468
5/1/2015	California	476
6/1/2015	California	481
7/1/2015	California	478
8/1/2015	California	474
9/1/2015	California	465
10/1/2015	California	466
11/1/2015	California	474
12/1/2015	California	469
1/1/2016	California	452
2/1/2016	California	454
3/1/2016	California	473
4/1/2016	California	498
5/1/2016	California	507
6/1/2016	California	507
7/1/2016	California	498
8/1/2016	California	498
9/1/2016	California	492
10/1/2016	California	504
11/1/2016	California	500
12/1/2016	California	489
1/1/2017	California	476
2/1/2017	California	490
3/1/2017	California	514
4/1/2017	California	528
5/1/2017	California	541
6/1/2017	California	550
7/1/2017	California	544
8/1/2017	California	538
9/1/2017	California	538
10/1/2017	California	543
11/1/2017	California	557
12/1/2017	California	539
1/1/2018	California	516
2/1/2018	California	547
3/1/2018	California	573
4/1/2018	California	582
5/1/2018	California	595
6/1/2018	California	595
7/1/2018	California	585
8/1/2018	California	577
9/1/2018	California	572
10/1/2018	California	576
11/1/2018	California	568
12/1/2018	California	546
1/1/2019	California	527
2/1/2019	California	542
3/1/2019	California	565
4/1/2019	California	582
5/1/2019	California	586
6/1/2019	California	586
7/1/2019	California	577
8/1/2019	California	564
9/1/2019	California	564
10/1/2019	California	576
11/1/2019	California	574
12/1/2019	California	569
1/1/2020	California	549
2/1/2020	California	567
3/1/2020	California	584
4/1/2020	California	574
5/1/2020	California	566
6/1/2020	California	593
7/1/2020	California	618
8/1/2020	California	634
9/1/2020	California	645
10/1/2020	California	651
11/1/2020	California	651
12/1/2020	California	643
1/1/2021	California	635
2/1/2021	California	664
3/1/2021	California	702
4/1/2021	California	741
5/1/2021	California	756
6/1/2021	California	765
7/1/2021	California	754
8/1/2021	California	745
9/1/2021	California	739
10/1/2021	California	746
11/1/2021	California	753
12/1/2021	California	736
1/1/2022	California	718
2/1/2022	California	755
3/1/2022	California	807
4/1/2022	California	839
5/1/2022	California	835
6/1/2022	California	808
7/1/2022	California	775
8/1/2022	California	757
9/1/2022	California	756
10/1/2022	California	748
11/1/2022	California	732
12/1/2022	California	703
1/1/2023	California	693
2/1/2023	California	704
3/1/2023	California	744
2/1/2012	Arkansas	107
3/1/2012	Arkansas	127
4/1/2012	Arkansas	120
5/1/2012	Arkansas	123
6/1/2012	Arkansas	120
7/1/2012	Arkansas	115
8/1/2012	Arkansas	126
9/1/2012	Arkansas	132
10/1/2012	Arkansas	122
11/1/2012	Arkansas	117
12/1/2012	Arkansas	136
1/1/2013	Arkansas	123
2/1/2013	Arkansas	124
3/1/2013	Arkansas	130
4/1/2013	Arkansas	137
5/1/2013	Arkansas	137
6/1/2013	Arkansas	140
7/1/2013	Arkansas	142
8/1/2013	Arkansas	143
9/1/2013	Arkansas	127
10/1/2013	Arkansas	131
11/1/2013	Arkansas	128
12/1/2013	Arkansas	129
1/1/2014	Arkansas	124
2/1/2014	Arkansas	123
3/1/2014	Arkansas	130
4/1/2014	Arkansas	126
5/1/2014	Arkansas	145
6/1/2014	Arkansas	149
7/1/2014	Arkansas	145
8/1/2014	Arkansas	145
9/1/2014	Arkansas	140
10/1/2014	Arkansas	139
11/1/2014	Arkansas	138
12/1/2014	Arkansas	140
1/1/2015	Arkansas	132
2/1/2015	Arkansas	145
3/1/2015	Arkansas	133
4/1/2015	Arkansas	145
5/1/2015	Arkansas	147
6/1/2015	Arkansas	152
7/1/2015	Arkansas	152
8/1/2015	Arkansas	148
9/1/2015	Arkansas	143
10/1/2015	Arkansas	147
11/1/2015	Arkansas	144
12/1/2015	Arkansas	143
1/1/2016	Arkansas	142
2/1/2016	Arkansas	141
3/1/2016	Arkansas	144
4/1/2016	Arkansas	153
5/1/2016	Arkansas	154
6/1/2016	Arkansas	159
7/1/2016	Arkansas	154
8/1/2016	Arkansas	155
9/1/2016	Arkansas	151
10/1/2016	Arkansas	153
11/1/2016	Arkansas	155
12/1/2016	Arkansas	154
1/1/2017	Arkansas	149
2/1/2017	Arkansas	153
3/1/2017	Arkansas	149
4/1/2017	Arkansas	156
5/1/2017	Arkansas	161
6/1/2017	Arkansas	166
7/1/2017	Arkansas	162
8/1/2017	Arkansas	166
9/1/2017	Arkansas	157
10/1/2017	Arkansas	158
11/1/2017	Arkansas	159
12/1/2017	Arkansas	162
1/1/2018	Arkansas	155
2/1/2018	Arkansas	161
3/1/2018	Arkansas	162
4/1/2018	Arkansas	163
5/1/2018	Arkansas	171
6/1/2018	Arkansas	175
7/1/2018	Arkansas	170
8/1/2018	Arkansas	166
9/1/2018	Arkansas	168
10/1/2018	Arkansas	165
11/1/2018	Arkansas	165
12/1/2018	Arkansas	166
1/1/2019	Arkansas	163
2/1/2019	Arkansas	159
3/1/2019	Arkansas	168
4/1/2019	Arkansas	172
5/1/2019	Arkansas	183
6/1/2019	Arkansas	180
7/1/2019	Arkansas	182
8/1/2019	Arkansas	181
9/1/2019	Arkansas	175
10/1/2019	Arkansas	175
11/1/2019	Arkansas	182
12/1/2019	Arkansas	180
1/1/2020	Arkansas	173
2/1/2020	Arkansas	173
3/1/2020	Arkansas	179
4/1/2020	Arkansas	187
5/1/2020	Arkansas	182
6/1/2020	Arkansas	188
7/1/2020	Arkansas	194
8/1/2020	Arkansas	191
9/1/2020	Arkansas	193
10/1/2020	Arkansas	189
11/1/2020	Arkansas	195
12/1/2020	Arkansas	195
1/1/2021	Arkansas	191
2/1/2021	Arkansas	197
3/1/2021	Arkansas	199
4/1/2021	Arkansas	203
5/1/2021	Arkansas	211
6/1/2021	Arkansas	210
7/1/2021	Arkansas	216
8/1/2021	Arkansas	216
9/1/2021	Arkansas	219
10/1/2021	Arkansas	217
11/1/2021	Arkansas	217
12/1/2021	Arkansas	229
1/1/2022	Arkansas	224
2/1/2022	Arkansas	225
3/1/2022	Arkansas	238
4/1/2022	Arkansas	240
5/1/2022	Arkansas	242
6/1/2022	Arkansas	257
7/1/2022	Arkansas	246
8/1/2022	Arkansas	249
9/1/2022	Arkansas	242
10/1/2022	Arkansas	245
11/1/2022	Arkansas	244
12/1/2022	Arkansas	239
1/1/2023	Arkansas	235
2/1/2023	Arkansas	246
3/1/2023	Arkansas	251
2/1/2012	Arizona	127
3/1/2012	Arizona	135
4/1/2012	Arizona	142
5/1/2012	Arizona	149
6/1/2012	Arizona	151
7/1/2012	Arizona	151
8/1/2012	Arizona	152
9/1/2012	Arizona	154
10/1/2012	Arizona	155
11/1/2012	Arizona	161
12/1/2012	Arizona	159
1/1/2013	Arizona	158
2/1/2013	Arizona	165
3/1/2013	Arizona	171
4/1/2013	Arizona	176
5/1/2013	Arizona	180
6/1/2013	Arizona	186
7/1/2013	Arizona	189
8/1/2013	Arizona	186
9/1/2013	Arizona	189
10/1/2013	Arizona	188
11/1/2013	Arizona	187
12/1/2013	Arizona	188
1/1/2014	Arizona	187
2/1/2014	Arizona	185
3/1/2014	Arizona	192
4/1/2014	Arizona	192
5/1/2014	Arizona	194
6/1/2014	Arizona	199
7/1/2014	Arizona	198
8/1/2014	Arizona	198
9/1/2014	Arizona	197
10/1/2014	Arizona	196
11/1/2014	Arizona	194
12/1/2014	Arizona	200
1/1/2015	Arizona	196
2/1/2015	Arizona	200
3/1/2015	Arizona	203
4/1/2015	Arizona	204
5/1/2015	Arizona	212
6/1/2015	Arizona	215
7/1/2015	Arizona	211
8/1/2015	Arizona	210
9/1/2015	Arizona	212
10/1/2015	Arizona	211
11/1/2015	Arizona	210
12/1/2015	Arizona	216
1/1/2016	Arizona	212
2/1/2016	Arizona	213
3/1/2016	Arizona	217
4/1/2016	Arizona	219
5/1/2016	Arizona	227
6/1/2016	Arizona	229
7/1/2016	Arizona	225
8/1/2016	Arizona	229
9/1/2016	Arizona	229
10/1/2016	Arizona	227
11/1/2016	Arizona	226
12/1/2016	Arizona	227
1/1/2017	Arizona	225
2/1/2017	Arizona	229
3/1/2017	Arizona	231
4/1/2017	Arizona	234
5/1/2017	Arizona	240
6/1/2017	Arizona	244
7/1/2017	Arizona	242
8/1/2017	Arizona	242
9/1/2017	Arizona	244
10/1/2017	Arizona	248
11/1/2017	Arizona	246
12/1/2017	Arizona	248
1/1/2018	Arizona	246
2/1/2018	Arizona	251
3/1/2018	Arizona	254
4/1/2018	Arizona	254
5/1/2018	Arizona	264
6/1/2018	Arizona	267
7/1/2018	Arizona	264
8/1/2018	Arizona	264
9/1/2018	Arizona	260
10/1/2018	Arizona	264
11/1/2018	Arizona	264
12/1/2018	Arizona	263
1/1/2019	Arizona	263
2/1/2019	Arizona	264
3/1/2019	Arizona	264
4/1/2019	Arizona	268
5/1/2019	Arizona	278
6/1/2019	Arizona	276
7/1/2019	Arizona	280
8/1/2019	Arizona	277
9/1/2019	Arizona	280
10/1/2019	Arizona	283
11/1/2019	Arizona	281
12/1/2019	Arizona	288
1/1/2020	Arizona	285
2/1/2020	Arizona	291
3/1/2020	Arizona	298
4/1/2020	Arizona	296
5/1/2020	Arizona	290
6/1/2020	Arizona	303
7/1/2020	Arizona	312
8/1/2020	Arizona	322
9/1/2020	Arizona	325
10/1/2020	Arizona	332
11/1/2020	Arizona	331
12/1/2020	Arizona	330
1/1/2021	Arizona	335
2/1/2021	Arizona	344
3/1/2021	Arizona	355
4/1/2021	Arizona	368
5/1/2021	Arizona	381
6/1/2021	Arizona	389
7/1/2021	Arizona	394
8/1/2021	Arizona	396
9/1/2021	Arizona	402
10/1/2021	Arizona	409
11/1/2021	Arizona	412
12/1/2021	Arizona	420
1/1/2022	Arizona	422
2/1/2022	Arizona	435
3/1/2022	Arizona	450
4/1/2022	Arizona	458
5/1/2022	Arizona	464
6/1/2022	Arizona	458
7/1/2022	Arizona	445
8/1/2022	Arizona	433
9/1/2022	Arizona	432
10/1/2022	Arizona	428
11/1/2022	Arizona	420
12/1/2022	Arizona	409
1/1/2023	Arizona	406
2/1/2023	Arizona	407
3/1/2023	Arizona	417
2/1/2012	Alaska	246
3/1/2012	Alaska	241
4/1/2012	Alaska	242
5/1/2012	Alaska	250
6/1/2012	Alaska	260
7/1/2012	Alaska	256
8/1/2012	Alaska	257
9/1/2012	Alaska	260
10/1/2012	Alaska	258
11/1/2012	Alaska	251
12/1/2012	Alaska	250
1/1/2013	Alaska	249
2/1/2013	Alaska	243
3/1/2013	Alaska	253
4/1/2013	Alaska	259
5/1/2013	Alaska	260
6/1/2013	Alaska	258
7/1/2013	Alaska	271
8/1/2013	Alaska	276
9/1/2013	Alaska	259
10/1/2013	Alaska	257
11/1/2013	Alaska	262
12/1/2013	Alaska	258
1/1/2014	Alaska	234
2/1/2014	Alaska	245
3/1/2014	Alaska	272
4/1/2014	Alaska	258
5/1/2014	Alaska	260
6/1/2014	Alaska	270
7/1/2014	Alaska	274
8/1/2014	Alaska	258
9/1/2014	Alaska	265
10/1/2014	Alaska	263
11/1/2014	Alaska	256
12/1/2014	Alaska	266
1/1/2015	Alaska	258
2/1/2015	Alaska	257
3/1/2015	Alaska	265
4/1/2015	Alaska	267
5/1/2015	Alaska	278
6/1/2015	Alaska	281
7/1/2015	Alaska	274
8/1/2015	Alaska	274
9/1/2015	Alaska	276
10/1/2015	Alaska	262
11/1/2015	Alaska	266
12/1/2015	Alaska	271
1/1/2016	Alaska	264
2/1/2016	Alaska	277
3/1/2016	Alaska	269
4/1/2016	Alaska	275
5/1/2016	Alaska	276
6/1/2016	Alaska	289
7/1/2016	Alaska	282
8/1/2016	Alaska	271
9/1/2016	Alaska	278
10/1/2016	Alaska	272
11/1/2016	Alaska	287
12/1/2016	Alaska	280
1/1/2017	Alaska	267
2/1/2017	Alaska	272
3/1/2017	Alaska	271
4/1/2017	Alaska	275
5/1/2017	Alaska	277
6/1/2017	Alaska	282
7/1/2017	Alaska	279
8/1/2017	Alaska	280
9/1/2017	Alaska	284
10/1/2017	Alaska	288
11/1/2017	Alaska	272
12/1/2017	Alaska	267
1/1/2018	Alaska	265
2/1/2018	Alaska	270
3/1/2018	Alaska	268
4/1/2018	Alaska	274
5/1/2018	Alaska	283
6/1/2018	Alaska	286
7/1/2018	Alaska	299
8/1/2018	Alaska	291
9/1/2018	Alaska	282
10/1/2018	Alaska	275
11/1/2018	Alaska	284
12/1/2018	Alaska	280
1/1/2019	Alaska	259
2/1/2019	Alaska	261
3/1/2019	Alaska	273
4/1/2019	Alaska	279
5/1/2019	Alaska	284
6/1/2019	Alaska	297
7/1/2019	Alaska	290
8/1/2019	Alaska	295
9/1/2019	Alaska	291
10/1/2019	Alaska	277
11/1/2019	Alaska	278
12/1/2019	Alaska	287
1/1/2020	Alaska	277
2/1/2020	Alaska	285
3/1/2020	Alaska	294
4/1/2020	Alaska	308
5/1/2020	Alaska	296
6/1/2020	Alaska	299
7/1/2020	Alaska	317
8/1/2020	Alaska	308
9/1/2020	Alaska	302
10/1/2020	Alaska	312
11/1/2020	Alaska	316
12/1/2020	Alaska	315
1/1/2021	Alaska	298
2/1/2021	Alaska	302
3/1/2021	Alaska	310
4/1/2021	Alaska	327
5/1/2021	Alaska	337
6/1/2021	Alaska	354
7/1/2021	Alaska	343
8/1/2021	Alaska	331
9/1/2021	Alaska	335
10/1/2021	Alaska	336
11/1/2021	Alaska	339
12/1/2021	Alaska	319
1/1/2022	Alaska	334
2/1/2022	Alaska	332
3/1/2022	Alaska	338
4/1/2022	Alaska	356
5/1/2022	Alaska	369
6/1/2022	Alaska	372
7/1/2022	Alaska	366
8/1/2022	Alaska	357
9/1/2022	Alaska	347
10/1/2022	Alaska	358
11/1/2022	Alaska	350
12/1/2022	Alaska	347
1/1/2023	Alaska	362
2/1/2023	Alaska	358
3/1/2023	Alaska	353
2/1/2012	Alabama	153
3/1/2012	Alabama	137
4/1/2012	Alabama	134
5/1/2012	Alabama	153
6/1/2012	Alabama	158
7/1/2012	Alabama	153
8/1/2012	Alabama	150
9/1/2012	Alabama	144
10/1/2012	Alabama	149
11/1/2012	Alabama	164
12/1/2012	Alabama	163
1/1/2013	Alabama	131
2/1/2013	Alabama	138
3/1/2013	Alabama	143
4/1/2013	Alabama	149
5/1/2013	Alabama	157
6/1/2013	Alabama	166
7/1/2013	Alabama	166
8/1/2013	Alabama	157
9/1/2013	Alabama	157
10/1/2013	Alabama	151
11/1/2013	Alabama	147
12/1/2013	Alabama	157
1/1/2014	Alabama	143
2/1/2014	Alabama	141
3/1/2014	Alabama	151
4/1/2014	Alabama	153
5/1/2014	Alabama	160
6/1/2014	Alabama	165
7/1/2014	Alabama	166
8/1/2014	Alabama	164
9/1/2014	Alabama	160
10/1/2014	Alabama	155
11/1/2014	Alabama	153
12/1/2014	Alabama	159
1/1/2015	Alabama	144
2/1/2015	Alabama	153
3/1/2015	Alabama	157
4/1/2015	Alabama	165
5/1/2015	Alabama	172
6/1/2015	Alabama	175
7/1/2015	Alabama	171
8/1/2015	Alabama	167
9/1/2015	Alabama	157
10/1/2015	Alabama	159
11/1/2015	Alabama	160
12/1/2015	Alabama	163
1/1/2016	Alabama	155
2/1/2016	Alabama	156
3/1/2016	Alabama	161
4/1/2016	Alabama	170
5/1/2016	Alabama	174
6/1/2016	Alabama	180
7/1/2016	Alabama	178
8/1/2016	Alabama	168
9/1/2016	Alabama	174
10/1/2016	Alabama	167
11/1/2016	Alabama	171
12/1/2016	Alabama	174
1/1/2017	Alabama	164
2/1/2017	Alabama	165
3/1/2017	Alabama	168
4/1/2017	Alabama	177
5/1/2017	Alabama	179
6/1/2017	Alabama	189
7/1/2017	Alabama	186
8/1/2017	Alabama	184
9/1/2017	Alabama	183
10/1/2017	Alabama	177
11/1/2017	Alabama	178
12/1/2017	Alabama	186
1/1/2018	Alabama	175
2/1/2018	Alabama	179
3/1/2018	Alabama	184
4/1/2018	Alabama	187
5/1/2018	Alabama	196
6/1/2018	Alabama	198
7/1/2018	Alabama	194
8/1/2018	Alabama	190
9/1/2018	Alabama	190
10/1/2018	Alabama	189
11/1/2018	Alabama	187
12/1/2018	Alabama	189
1/1/2019	Alabama	186
2/1/2019	Alabama	184
3/1/2019	Alabama	198
4/1/2019	Alabama	202
5/1/2019	Alabama	212
6/1/2019	Alabama	213
7/1/2019	Alabama	207
8/1/2019	Alabama	204
9/1/2019	Alabama	200
10/1/2019	Alabama	196
11/1/2019	Alabama	203
12/1/2019	Alabama	202
1/1/2020	Alabama	199
2/1/2020	Alabama	200
3/1/2020	Alabama	207
4/1/2020	Alabama	209
5/1/2020	Alabama	215
6/1/2020	Alabama	222
7/1/2020	Alabama	225
8/1/2020	Alabama	228
9/1/2020	Alabama	227
10/1/2020	Alabama	224
11/1/2020	Alabama	226
12/1/2020	Alabama	225
1/1/2021	Alabama	220
2/1/2021	Alabama	228
3/1/2021	Alabama	239
4/1/2021	Alabama	240
5/1/2021	Alabama	246
6/1/2021	Alabama	251
7/1/2021	Alabama	254
8/1/2021	Alabama	251
9/1/2021	Alabama	251
10/1/2021	Alabama	252
11/1/2021	Alabama	253
12/1/2021	Alabama	262
1/1/2022	Alabama	254
2/1/2022	Alabama	261
3/1/2022	Alabama	271
4/1/2022	Alabama	275
5/1/2022	Alabama	281
6/1/2022	Alabama	280
7/1/2022	Alabama	279
8/1/2022	Alabama	271
9/1/2022	Alabama	273
10/1/2022	Alabama	273
11/1/2022	Alabama	264
12/1/2022	Alabama	268
1/1/2023	Alabama	256
2/1/2023	Alabama	262
3/1/2023	Alabama	270K
